Platform	Name	Entity	Last IP address	Device model	Device type	OS version and architecture	OS name	Total RAM [bytes]	CPU model	Hard disks	DXS - Device (DXS - Device)	DXS - Web browsing (DXS - Web browsing)	DXS - Security (DXS - Security)	DXS - Productivity (DXS - Productivity)	DXS - Business apps (DXS - Business apps)	Device (sentiment) (DXS - User sentiments)	Web browsing (sentiment) (DXS - User sentiments)	Productivity (sentiment) (DXS - User sentiments)	Security (sentiment) (DXS - User sentiments)	Employee Satisfaction (DXS - User sentiments)	Business apps (sentiment) (DXS - User sentiments)
Windows	TXHQLSALINAS-D3	Houston - 910 Corp (TX)	10.132.100.75	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-3770S CPU @ 3.10GHz	Intel (111.8GB, 100% S.M.A.R.T.)	9.8258	10	10	5	9.42959	10	10	10	10		10
Windows	TXHQLSAMANO-L1	Houston - 910 Corp (TX)	10.132.249.28	Latitude 7490	laptop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i5-8350U CPU @ 1.70GHz	SK hynix SC311 SATA 256GB (238.5GB, 100% S.M.A.R.T.)	0	10	10	8.10363	8.46579	10	10	10	10		10
Windows	TXHQLSCHNEID-L4	Houston - 910 Corp (TX)	10.132.116.114	Latitude E7270	laptop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i5-6300U CPU @ 2.40GHz	KINGSTON SUV500M8240G (223.6GB, 100% S.M.A.R.T.)	9.58195	10	10	8.39143	9.1492	10	10	10	10		10
Windows	TXHQLSHEPARD-D2	Houston - 910 Corp (TX)	10.133.213.13	OptiPlex 9020	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-4790S CPU @ 3.20GHz	SK hynix SH920 2.5 7MM 128GB (119.2GB, 100% S.M.A.R.T.)	4.00449	10	10	9.48221	9.51524	10	10	10	10		10
Windows	TXHQLSHI-L1	Houston - 910 Corp (TX)	10.132.60.159	Latitude 7490	laptop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i5-8350U CPU @ 1.70GHz	SK hynix SC311 SATA 256GB (238.5GB, 100% S.M.A.R.T.)	0	9.98979	10	8.98977	8.98214	10	10	10	10		10
Windows	TXHQLSOTO-L2	VPN (TX)	10.99.83.207	Latitude E7440	laptop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	12884901888	Intel Core i5-4310U CPU @ 2.00GHz	Samsung (119.2GB, 90% S.M.A.R.T.)	9.6718	10	10	8.37771	5.17576	10	10	10	10		10
Windows	TXHQLSPRIGGS-D2	Houston - 910 Corp (TX)	10.132.213.62	OptiPlex 9020	desktop	Windows 10 Enterprise 1803 (64 bits)	Windows 10	8589934592	Intel Core i7-4790S CPU @ 3.20GHz	Samsung (119.2GB, 90% S.M.A.R.T.)	9.59508	8.80342	10	7.27405	9.49017	10	10	10	10		10
Windows	TXHQLSWEAREN-L3	VPN (TX)	10.99.81.211	Latitude E7470	laptop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i5-6300U CPU @ 2.40GHz	Micron (238.5GB, 70% S.M.A.R.T.)	0	9.92064	10	7.41935	4.85043	10	10	10	10		10
Windows	TXHQLTAYLOR-D2	Houston - 910 Corp (TX)	10.132.84.52	OptiPlex 9020	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	12884901888	Intel Core i7-4790S CPU @ 3.20GHz	LITEON (119.2GB, 40% S.M.A.R.T.)	9.73325	10	10	9.0372	9.34808	10	10	10	10		10
Windows	TXHQLTAYLOR-L2	Houston - 910 Corp (TX)	10.133.68.68	Latitude 7490	laptop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i5-8350U CPU @ 1.70GHz	Samsung (238.5GB, 100% S.M.A.R.T.)	8.91331	10	10	8.86468	9.34572	10	10	10	10		10
Windows	TXHQLTREVINO-D1	Houston - 910 Corp (TX)	10.132.100.67	OptiPlex 9020	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	12884901888	Intel Core i7-4770S CPU @ 3.10GHz	Samsung (119.2GB, 80% S.M.A.R.T.)	9.66625	10	10	8.40357	8.24642	10	10	10	10		10
Windows	TXHQLTYLER-L1	Houston - 910 Corp (TX)	10.132.132.95	Latitude 7490	laptop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i5-8350U CPU @ 1.70GHz	Samsung (238.5GB, 100% S.M.A.R.T.)	9.60665		10		8.52145	10	10	10	10		10
Windows	TXHQLVALDERR-L2	Houston - 910 Corp (TX)	10.132.76.89	Latitude E7440	laptop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	12884901888	Intel Core i5-4300U CPU @ 1.90GHz	Samsung (119.2GB, 80% S.M.A.R.T.)	9.60445	10	10	9.35199	9.13849	10	10	10	10		10
Windows	TXHQLVANN-L2	Houston - 910 Corp (TX)	10.132.92.71	Latitude E7440	laptop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	17179869184	Intel Core i7-4600U CPU @ 2.10GHz	SanDisk X110 MSATA 128GB (119.2GB, 80% S.M.A.R.T.)	0	10	10	7.2654	5.7087	10	10	10	10		10
Windows	TXHQLWAYLAND-L3	Houston - 910 Corp (TX)	10.132.60.44	Latitude E7450	laptop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i5-5200U CPU @ 2.20GHz	SanDisk X110 MSATA 128GB (119.2GB, 80% S.M.A.R.T.)	8.88791	10	10	8.84882	9.13917	10	10	10	10		10
Windows	TXHQLWEBB-L4	Houston - 910 Corp (TX)	10.132.44.55	Latitude E7440	laptop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	4294967296	Intel Core i5-4310U CPU @ 2.00GHz	SK hynix SC210 mSATA 128GB (119.2GB, 80% S.M.A.R.T.)	0	10	10	9.7108	9.33655	10	10	10	10		10
Windows	TXHQLWEST-L2	Houston - 910 Corp (TX)	10.133.44.55	Latitude E7440	laptop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i5-4310U CPU @ 2.00GHz	Samsung (119.2GB, 90% S.M.A.R.T.)	9.52598	10	10	9.76202	7.89777	10	10	10	10		10
Windows	TXHQLWHITLOC-L2	-	204.60.29.197	Latitude 7490	laptop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	17179869184	Intel Core i5-8350U CPU @ 1.70GHz	Toshiba (238.5GB, 90% S.M.A.R.T.)	9.55035	10	10	7.01067	0	10	10	10	10		10
Windows	TXHQLWHITTIN-L1	Houston - 910 Corp (TX)	10.132.60.65	Latitude 7490	laptop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i5-8350U CPU @ 1.70GHz	Samsung (238.5GB, 100% S.M.A.R.T.)	9.09016	10	10	8.58756	9.23142	10	10	10	10		10
Windows	TXHQLWOLFORD-L2	-	73.115.176.160	Latitude 7390 2-in-1	laptop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i5-8350U CPU @ 1.70GHz	SK hynix SC401 SATA 256GB (238.5GB, 100% S.M.A.R.T.), Generic- SD/MMC CRW USB Device (0B)	0	10	10	7.43952	8.44074	10	10	10	10		10
Windows	TXHQLXU-D2	Houston - 910 Corp (TX)	10.132.222.14	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-3770S CPU @ 3.10GHz	Samsung (119.2GB, 100% S.M.A.R.T.)	6.40547	10	10	9.64549	9.37366	10	10	10	10		10
Windows	TXHQLZHANG-D1	Houston - 910 Corp (TX)	10.133.116.46	OptiPlex 9020	desktop	Windows 7 Professional SP1 (64 bits)	Windows 7	12884901888	Intel Core i7-4790S CPU @ 3.20GHz	Samsung (465.8GB, 90% S.M.A.R.T.)	4.64991	10	10	9.99289	8.71326	10	10	10	10		10
Windows	TXHQLZHANG-L2	Houston - 910 Corp (TX)	10.132.116.102	Latitude E7440	laptop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	17179869184	Intel Core i5-4310U CPU @ 2.00GHz	SK hynix SH920 mSATA 128GB (119.2GB, 80% S.M.A.R.T.), Barco ClickShare USB Device (15.7MB)	9.64179		10		9.28015	10	10	10	10		10
Windows	TXHQMAILRM-D1	Houston - 910 Corp (TX)	10.132.8.15	OptiPlex 9020	desktop	Windows 10 Enterprise 1809 (64 bits)	Windows 10	8589934592	Intel Core i7-4790S CPU @ 3.20GHz	LITEON (119.2GB, 100% S.M.A.R.T.), FLASH Drive UT_USB20 USB Device (1.9GB)	9.75165	10	10	9.55451	8.70659	10	10	10	10		10
Windows	TXHQMAILRM-D11	Houston - 910 Corp (TX)	10.132.8.25	OptiPlex 9020	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i5-4570S CPU @ 2.90GHz	LITEON (119.2GB, 100% S.M.A.R.T.)											
Windows	TXHQMAILROOM-D1	Houston - 910 Corp (TX)	10.132.253.42	OptiPlex 9020	desktop	Windows 10 Enterprise 1809 (64 bits)	Windows 10	8589934592	Intel Core i7-4790S CPU @ 3.20GHz	Samsung (119.2GB, 90% S.M.A.R.T.)											
Windows	TXHQMAILROOM-D1	Houston - 910 Corp (TX)	10.132.8.16	OptiPlex 9020	desktop	Windows 10 Enterprise 1809 (64 bits)	Windows 10	12884901888	Intel Core i7-4770S CPU @ 3.10GHz	Samsung (119.2GB, 90% S.M.A.R.T.), Generic Flash Disk USB Device (1.9GB)	6.63239	10	10	9.32645	8.57178	10	10	10	10		10
Windows	TXHQMAILROOM-D7	Houston - 910 Corp (TX)	10.132.8.20	OptiPlex 9020	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	12884901888	Intel Core i7-4770S CPU @ 3.10GHz	Intel (111.8GB, 100% S.M.A.R.T.), USB DISK 2.0 USB Device (7.2GB)	9.7926	10	10	9.54726	8.62844	10	10	10	10		10
Windows	TXHQMAILROOM-D8	Houston - 910 Corp (TX)	10.132.8.12	OptiPlex 9020	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	12884901888	Intel Core i7-4770S CPU @ 3.10GHz	SK hynix SH920 2.5 7MM 128GB (119.2GB, 100% S.M.A.R.T.)	9.72085	10	10	9.56476	8.66343	10	10	10	10		10
Windows	TXHQMAILROOM-D9	Houston - 910 Corp (TX)	10.132.8.26	OptiPlex 9020	desktop	Windows 10 Enterprise 1809 (64 bits)	Windows 10	8589934592	Intel Core i5-4590S CPU @ 3.00GHz	Seagate (465.8GB, 50% S.M.A.R.T.)	6.49467		10		9.13735	10	10	10	10		10
Windows	TXHQMAKERS-L2	Houston - 910 Corp (TX)	10.132.108.82	Latitude E7440	laptop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-4600U CPU @ 2.10GHz	Samsung (119.2GB, 100% S.M.A.R.T.)	3.18923	10	10	9.57404	9.42595	10	10	10	10		10
Windows	TXHQMALCARAZ-L3	Houston - 910 Corp (TX)	10.132.219.36	Latitude E7450	laptop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	12884901888	Intel Core i5-5200U CPU @ 2.20GHz	SK hynix SC210 mSATA 128GB (119.2GB, 70% S.M.A.R.T.)	9.65945	10	10	9.31474	8.70578	10	10	10	10		10
Windows	TXHQMALI-D2	Houston - 910 Corp (TX)	10.133.249.31	OptiPlex 9020	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	12884901888	Intel Core i7-4770S CPU @ 3.10GHz	LITEON (119.2GB, 90% S.M.A.R.T.)	9.40515		10		8.53945	10	10	10	10		10
Windows	TXHQMALI-D2	Houston - 910 Corp (TX)	10.132.253.29	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	4294967296	Intel Core i7-3770S CPU @ 3.10GHz	LITEON (119.2GB, 90% S.M.A.R.T.)											
Windows	TXHQMAMO-L2	Houston - 910 Corp (TX)	10.132.172.102	Latitude E7450	laptop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	12884901888	Intel Core i5-5200U CPU @ 2.20GHz	LITEON (119.2GB, 70% S.M.A.R.T.)	9.1372	10	10	7.5	8.72507	10	10	10	10		10
Windows	TXHQMARTLIP-L2	-	98.198.62.132	Latitude 7490	laptop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i5-8350U CPU @ 1.70GHz	Samsung (238.5GB, 100% S.M.A.R.T.)	7.62508	10	10	9.58297	7.9375	10	10	10	10		10
Windows	TXHQMBAEZ-L2	Houston - 910 Corp (TX)	10.132.219.22	Latitude 5400	laptop	Windows 10 Enterprise 1809 (64 bits)	Windows 10	8589934592	Intel Core i5-8365U CPU @ 1.60GHz	BC501 NVMe SK hynix 256GB (238.5GB)	0	9.96744	10	10	10	10	10	10	10		10
Windows	TXHQMBAKER1-L2	Houston - 910 Corp (TX)	10.132.76.96	Latitude E7440	laptop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-4600U CPU @ 2.10GHz	Samsung (119.2GB, 80% S.M.A.R.T.)	0	10	10	9.21042	9.27064	10	10	10	10		10
Windows	TXHQMBANDA-L2	Houston - 910 Corp (TX)	10.132.211.46	Latitude E7440	laptop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i5-4310U CPU @ 2.00GHz	SK hynix SH920 mSATA 128GB (119.2GB, 70% S.M.A.R.T.)	6.93328	10	10	6.66667	8.84442	10	10	10	10		10
Windows	TXHQMBARRET-L1	Houston - 910 Corp (TX)	10.132.52.84	Latitude 5400	laptop	Windows 10 Enterprise 1809 (64 bits)	Windows 10	8589934592	Intel Core i5-8365U CPU @ 1.60GHz	Toshiba (238.5GB)	6.32082	10	10	9.61079	9.0457	10	10	10	10		10
Windows	TXHQMBOQUIST-D1	Houston - 910 Corp (TX)	10.132.60.144	OptiPlex 9020	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-4790S CPU @ 3.20GHz	SK hynix SH920 2.5 7MM 128GB (119.2GB, 100% S.M.A.R.T.)	0	10	10	9.08164	8.72121	10	10	10	10		10
Windows	TXHQMBORREGO-L1	Houston - 910 Corp (TX)	10.133.76.64	Latitude 7490	laptop	Windows 10 Enterprise 1809 (64 bits)	Windows 10	8589934592	Intel Core i5-8350U CPU @ 1.70GHz	SK hynix SC311 SATA 256GB (238.5GB, 100% S.M.A.R.T.)	0	10	10	9.3129	9.33846	10	10	10	10		10
Windows	TXHQMBROWN-L1	Houston - 910 Corp (TX)	10.133.76.41	Latitude 7490	laptop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i5-8350U CPU @ 1.70GHz	Toshiba (238.5GB, 100% S.M.A.R.T.)	0	10	10	9.63002	9.20039	10	10	10	10		10
Windows	TXHQMCABRERA-L1	Houston - 910 Corp (TX)	10.132.205.18	Latitude E7440	laptop	Windows 7 Professional SP1 (64 bits)	Windows 7	4294967296	Intel Core i7-4600U CPU @ 2.10GHz	Samsung (119.2GB)											
Windows	TXHQMCABRERA-L2	Houston - 910 Corp (TX)	10.132.76.102	Latitude E7450	laptop	Windows 10 Enterprise 1809 (64 bits)	Windows 10	12884901888	Intel Core i5-5200U CPU @ 2.20GHz	SK hynix SH920 mSATA 128GB (119.2GB, 70% S.M.A.R.T.)	6.31254	10	10	9.19196	6.01263	10	10	10	10		10
Windows	TXHQMCANTU-D1	Houston - 910 Corp (TX)	10.132.213.98	OptiPlex 7010	desktop	Windows 10 Enterprise 1803 (64 bits)	Windows 10	12884901888	Intel Core i7-3770S CPU @ 3.10GHz	LITEON (119.2GB, 100% S.M.A.R.T.)	9.82195	10	10	9.39225	9.27154	10	10	10	10		10
Windows	TXHQMCARLOS-L2	Plano - GME (TX)	10.83.66.144	Latitude 7490	laptop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i5-8350U CPU @ 1.70GHz	Toshiba (238.5GB, 90% S.M.A.R.T.)	0	10	10	8.82556	8.43619	10	10	10	10		10
Windows	TXHQMCASTRO-D2	Houston - 910 Corp (TX)	10.132.60.55	OptiPlex 9020	desktop	Windows 10 Enterprise 1809 (64 bits)	Windows 10	12884901888	Intel Core i7-4790S CPU @ 3.20GHz	LITEON (119.2GB, 100% S.M.A.R.T.)	9.78185	10	10	9.704	9.24188	10	10	10	10		10
Windows	TXHQMCCONOM-L2	-	73.232.199.237	Latitude E7440	laptop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-4600U CPU @ 2.10GHz	Samsung (119.2GB, 90% S.M.A.R.T.)	9.43563	10	10	7.5	7.42724	10	10	10	10		10
Windows	TXHQMCHATRON-L4	Houston - 910 Corp (TX)	10.132.253.26	Latitude E7440	laptop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i5-4310U CPU @ 2.00GHz	Samsung (119.2GB, 90% S.M.A.R.T.)											
Windows	TXHQMCHATRON-L4	Houston - 910 Corp (TX)	10.132.253.51	Latitude E7440	laptop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	4294967296	Intel Core i5-4310U CPU @ 2.00GHz	Samsung (119.2GB, 90% S.M.A.R.T.)											
Windows	TXHQMCHATRON-L4	T.H.Wharton (TX)	172.30.96.202	Latitude E7250	laptop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i5-5300U CPU @ 2.30GHz	Samsung (119.2GB, 90% S.M.A.R.T.)	9.17956	10	10	6.6498	7.29464	10	10	10	10		10
Windows	TXHQMCIOBANU-D3	Houston - 910 Corp (TX)	10.133.60.78	OptiPlex 7060	desktop	Windows 10 Enterprise 1809 (64 bits)	Windows 10	8589934592	Intel Core i5-8500T CPU @ 2.10GHz	Toshiba (238.5GB, 100% S.M.A.R.T.)	7.55055	10	10	9.30363	9.13356	10	10	10	10		10
Windows	TXHQMCIOBANU-L1	-	73.76.71.73	Latitude E7440	laptop	Windows 10 Enterprise 1809 (64 bits)	Windows 10	4294967296	Intel Core i7-4600U CPU @ 2.10GHz	Samsung (119.2GB, 80% S.M.A.R.T.)	5.05759	10	10		0	10	10	10	10		10
Windows	TXHQMCOCKERH-D1	Houston - 910 Corp (TX)	10.132.36.53	OptiPlex 9020	desktop	Windows 10 Enterprise 1909 (64 bits)	Windows 10	12884901888	Intel Core i7-4790S CPU @ 3.20GHz	Samsung (119.2GB, 90% S.M.A.R.T.), Kingston DataTraveler 2.0 USB Device (14.4GB)	5.43609	9.87543	10	8.51473	9.28649	10	10	10	10		10
Windows	TXHQMCOCKERH-L2	VPN (TX)	10.99.82.23	Latitude E7440	laptop	Windows 10 Enterprise 1909 (64 bits)	Windows 10	8589934592	Intel Core i5-4300U CPU @ 1.90GHz	Samsung (119.2GB, 80% S.M.A.R.T.)	7.66578	10	0	8.42974	8.59045	10	10	10	10		10
Windows	TXHQMCONSTAB-D1	Houston - 910 Corp (TX)	10.133.100.71	OptiPlex 9020	desktop	Windows 10 Enterprise 1809 (64 bits)	Windows 10	4294967296	Intel Core i7-4790S CPU @ 3.20GHz	SK hynix SH920 2.5 7MM 128GB (119.2GB, 100% S.M.A.R.T.)	8.7432		10		9.00385	10	10	10	10		10
Windows	TXHQMCORTEZ-L2	Houston - 910 Corp (TX)	10.132.254.119	Latitude 7490	laptop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i5-8350U CPU @ 1.70GHz	SK hynix SC311 SATA 256GB (238.5GB, 100% S.M.A.R.T.)	8.56512	10	10	9.45913	8.79613	10	10	10	10		10
Windows	TXHQMCUELLAR-L1	VPN (TX)	10.99.80.174	Latitude 7490	laptop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i5-8350U CPU @ 1.70GHz	SK hynix SC311 SATA 256GB (238.5GB, 100% S.M.A.R.T.)	0	10	10	8.40537	4.98206	10	10	10	10		10
Windows	TXHQMDASARI-L1	Houston - 910 Corp (TX)	10.132.254.123	Latitude E7440	laptop	Windows 10 Enterprise 1809 (64 bits)	Windows 10	17179869184	Intel Core i5-4310U CPU @ 2.00GHz	Samsung (119.2GB, 70% S.M.A.R.T.)											
Windows	TXHQMDASARI-L2	-	75.90.91.49	Latitude 5400	laptop	Windows 10 Enterprise 1809 (64 bits)	Windows 10	8589934592	Intel Core i5-8365U CPU @ 1.60GHz	Toshiba (238.5GB)	0	10	10	8.2362	8.61722	10	10	10	10		10
Windows	TXHQMDEAS-L2	Houston - 910 Corp (TX)	10.132.116.156	Latitude 7490	laptop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i5-8350U CPU @ 1.70GHz	SK hynix SC311 SATA 256GB (238.5GB, 100% S.M.A.R.T.)	7.1315	10	10	9.43814	8.59338	10	10	10	10		10
Windows	TXHQMDEBERRY-L1	Houston - 910 Corp (TX)	10.132.254.100	Latitude 7490	laptop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i5-8350U CPU @ 1.70GHz	SK hynix SC311 SATA 256GB (238.5GB, 100% S.M.A.R.T.)	7	10	10	9.11046	8.46769	10	10	10	10		10
Windows	TXHQMDEMAHY-L1	-	10.72.0.51	Latitude E7440	laptop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	17179869184	Intel Core i5-4310U CPU @ 2.00GHz	Samsung (465.8GB, 100% S.M.A.R.T.)	0	10	10	8.69801	7.51311	10	10	10	10		10
Windows	TXHQMDIMITT-L3	Houston - 910 Corp (TX)	10.132.172.88	Latitude E7470	laptop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i5-6300U CPU @ 2.40GHz	KINGSTON SUV500M8240G (223.6GB, 100% S.M.A.R.T.)	0	10	10	9.57224	8.11037	10	10	10	10		10
Windows	TXHQMDO-L2	Houston - 910 Corp (TX)	10.132.60.98	Latitude 7490	laptop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i5-8350U CPU @ 1.70GHz	SK hynix SC311 SATA 256GB (238.5GB, 100% S.M.A.R.T.)	0	10	10	8.22741	8.88445	10	10	10	10		10
Windows	TXHQMDUROW-L1	Houston - 910 Corp (TX)	10.132.60.148	Latitude 7390 2-in-1	laptop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i5-8350U CPU @ 1.70GHz	SK hynix SC401 SATA 256GB (238.5GB, 100% S.M.A.R.T.), Generic- SD/MMC CRW USB Device (0B)	8.23012	10	10	9.57854	8.95109	10	10	10	10		10
Windows	TXHQMEDDINGS-L1	Houston - 910 Corp (TX)	10.132.116.148	Latitude 7490	laptop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i5-8350U CPU @ 1.70GHz	SK hynix SC401 SATA 256GB (238.5GB, 100% S.M.A.R.T.)	0	10	10	9.5102	8.32487	10	10	10	10		10
Windows	TXHQMEMOORE-D1	Houston - 910 Corp (TX)	10.133.250.52	OptiPlex 9020	desktop	Windows 10 Enterprise 1909 (64 bits)	Windows 10	8589934592	Intel Core i7-4770S CPU @ 3.10GHz	Samsung (119.2GB, 100% S.M.A.R.T.)	0	9.46903	10	7.59214	9.33411	10	10	10	10		10
Windows	TXHQMENGEL-L2	Houston - 910 Corp (TX)	10.132.116.119	Latitude E7240	laptop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	12884901888	Intel Core i5-4300U CPU @ 1.90GHz	Samsung (238.5GB, 70% S.M.A.R.T.)	7	10	10	9.09122	8.30071	10	10	10	10		10
Windows	TXHQMFANG-L3	VPN (TX)	10.99.82.149	Latitude E6540	laptop	Windows 7 Professional SP1 (64 bits)	Windows 7	8589934592	Intel Core i5-4300M CPU @ 2.60GHz	LITEON (119.2GB, 90% S.M.A.R.T.)											
Windows	TXHQMFANG-L4	-	10.72.0.41	Latitude 5400	laptop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i5-8365U CPU @ 1.60GHz	BC501 NVMe SK hynix 256GB (238.5GB)	5	10	10	8.87115	5.20734	10	10	10	10		10
Windows	TXHQMFELIX-D2	Houston - 910 Corp (TX)	10.132.36.61	OptiPlex 7060	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i5-8500T CPU @ 2.10GHz	Toshiba (238.5GB, 100% S.M.A.R.T.)	3.71386	9.38776	10	9.62208	9.58201	10	10	10	10		10
Windows	TXHQMFELIX-L4	-	98.196.113.1	Latitude E7250	laptop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	12884901888	Intel Core i5-5300U CPU @ 2.30GHz	SK hynix SH920 mSATA 128GB (119.2GB, 90% S.M.A.R.T.)	8.86624	10	10	8.54757	6.5377	10	10	10	10		10
Windows	TXHQMGIBBON-L1	VPN (TX)	10.99.82.19	Latitude 7490	laptop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i5-8350U CPU @ 1.70GHz	Samsung (238.5GB, 100% S.M.A.R.T.)	0	9.93859	10	7.74714	6.60854	10	10	10	10		10
Windows	TXHQMGLENN-L2	Houston - 910 Corp (TX)	10.133.100.56	Latitude 7490	laptop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i5-8350U CPU @ 1.70GHz	SK hynix SC311 SATA 256GB (238.5GB, 100% S.M.A.R.T.)	0	9.97281	10	7.53849	9.0718	10	10	10	10		10
Windows	TXHQMGLOEKLE-L1	Houston - 910 Corp (TX)	10.132.84.111	Latitude 5400	laptop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i5-8365U CPU @ 1.60GHz	Toshiba (238.5GB)	9.5626	10	10	9.65278	7.50161	10	10	10	10		10
Windows	TXHQMGOLDSTE-L1	Houston - 910 Corp (TX)	10.132.28.95	Latitude E7440	laptop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	12884901888	Intel Core i7-4600U CPU @ 2.10GHz	LITEON (119.2GB, 80% S.M.A.R.T.)	3.94155	10	10	8.94634	9.45006	10	10	10	10		10
Windows	TXHQMGONZALE-D3	Houston - 910 Corp (TX)	10.132.213.14	OptiPlex 9020	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-4770S CPU @ 3.10GHz	Intel (111.8GB, 100% S.M.A.R.T.)	9.78305	9.26829	10	9.73257	8.79406	10	10	10	10		10
Windows	TXHQMGONZALE-L2	-	173.172.155.188	Latitude E7440	laptop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	12884901888	Intel Core i7-4600U CPU @ 2.10GHz	LITEON (119.2GB, 80% S.M.A.R.T.)	9.47473	10	10	7.78584	0	10	10	10	10		10
Windows	TXHQMGREEN-D2	Houston - 910 Corp (TX)	10.133.108.70	OptiPlex 9020	desktop	Windows 10 Enterprise 1809 (64 bits)	Windows 10	4294967296	Intel Core i7-4770S CPU @ 3.10GHz	LITEON (119.2GB, 100% S.M.A.R.T.)	9.8199		10		8.94617	10	10	10	10		10
Windows	TXHQMGREEN-L3	-	76.31.211.253	Latitude E7440	laptop	Windows 10 Enterprise 1803 (64 bits)	Windows 10	8589934592	Intel Core i7-4600U CPU @ 2.10GHz	SK hynix SC210 mSATA 128GB (119.2GB, 80% S.M.A.R.T.)	0	10	10	6.69561	9.20055	10	10	10	10		10
Windows	TXHQMGSALCED-L1	Houston - 910 Corp (TX)	10.133.116.78	Latitude E7240	laptop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i5-4300U CPU @ 1.90GHz	LITEON (119.2GB, 80% S.M.A.R.T.)	3.27407	10	10	9.64189	9.48128	10	10	10	10		10
